Gene	Bone Marrow	E14.5-Brain	Cerebellum	Cortex	E14.5-Heart	Heart	Intestine	Kidney	E14.5-Limb	E14.5-Liver	Liver	Lung	Olfactory	E14.5-Placenta	Spleen	Testis	Thymus
ENSMUSG00000063952	16.41725	4.549025	2.696215	3.263585	4.311295	1.320445	11.12848	3.535245	4.877825	19.885	2.89281	4.36386	4.39905	11.54985	3.929445	6.896685	5.71891
ENSMUSG00000023087	5.081515	5.160585	4.349765	5.896815	2.775345	2.66326	11.9359	2.545595	2.469215	11.31875	2.353605	1.3139	5.442855	46.21875	1.087119	1.905965	3.09156
ENSMUSG00000049653	0.37777	0	0.03307915	0	0.0506336	0.0640395	0.08625475	0.2096045	0	0.0305005	0.0935043	0.0378782	0	0	0.02240785	24.6693	0
ENSMUSG00000062621	0	0	0	0	0	0	0	0	0	0.02603255	0	0	0	0	0	0	0
ENSMUSG00000023089	31.1781	33.375	48.2142	33.6267	74.9618	408.125	45.12645	156.539	17.8801	47.47045	70.10915	16.15885	29.089	13.3132	30.27615	21.2862	19.5555
ENSMUSG00000049657	0.83379133	3.516585	0.848405245	0.38598675	1.54871025	0.30814975	0.39120725	0.579634485	1.9909	0.75065175	0.82485125	0.58359075	0.652767475	0.52131125	0.891819515	2.6527425	0.729968375
ENSMUSG00000049658	2.309865	5.84767	3.917185	3.32673	4.90726	1.51392	4.54125	1.820735	5.82486	6.786625	1.771055	2.796445	4.274035	5.346635	2.50568	1.697105	5.559395
ENSMUSG00000063953	6.094785	4.878165	9.721125	6.047245	3.376365	3.721495	2.536335	3.123525	4.46756	10.87505	2.175275	2.49337	3.835925	3.417455	3.202065	2.271735	2.559965
ENSMUSG00000048327	7.712685	12.43245	0.09341865	0.1037853	13.05815	0.07524865	2.645995	0.0577957	12.3179	14.334	0.02312575	0.4587305	2.332985	2.134935	0.8685165	17.05675	6.353035
ENSMUSG00000062624	0.237217	0.0345397	0	0	0.00658915	0.558059	2.34583	0.0427899	0.0291612	2.6876	110.62995	0.0106717	0	0.018695685	0	0	0.01175865
ENSMUSG00000063954	5.87369	0.454679	0.1422825	0.0624092	0.9773215	0.859787	1.2187	1.94423	1.354715	4.51893	1.82722	1.3684795	1.195154	1.339055	3.08663	0.8854605	3.69093
ENSMUSG00000049659	7.120495	11.112375	11.57835	8.64241	3.375225	2.54987	12.733125	9.65845	4.488595	6.976015	3.782665	6.00245	11.6494	5.75081	7.549745	14.6183	13.68025
ENSMUSG00000036390	37.058	3.47931	3.25475	1.302315	1.219185	3.62806	16.0381	6.61622	2.582435	37.5102	2.26039	4.449255	2.14241	7.20277	5.160945	0.550065	3.688605
ENSMUSG00000048329	0.317481	0.0177264	0	0	0.0261841	0.0492721	2.878415	0.2387915	0	0.0197995	0	0.830278	0	0.1753585	0	1.162345	0
ENSMUSG00000051978	0.459902	3.427725	1.073545	0.90104	1.8307	0.6038885	1.5589815	0.934133	1.336065	1.746325	0.5172955	0.796692	1.41163	1.652935	1.035354	1.74565	2.49489
ENSMUSG00000036391	0.63672	3.928525	2.970105	2.0062	3.437615	0.9823355	14.51715	2.666935	4.452255	3.733955	6.85822	1.951055	2.67878	6.923515	1.420615	3.657985	2.267125
ENSMUSG00000035062	0.4743955	22.19905	7.709525	5.32801	2.44581	0.427272	0.2853505	0.4584905	8.54742	0.9893185	0.08691025	0.7406215	6.78816	0.956223	0.876287	0.476946	2.615355
ENSMUSG00000047048	0.0657585	0	0	0	0	0	0	0	0	0	0	0.0314567	0	0	0.1121593	0	0
ENSMUSG00000035064	6.716275	3.560945	5.134035	3.40754	4.009285	3.62653	3.47568	0.4958045	4.95644	8.620395	1.197215	2.15667	4.684215	13.0219	2.17124	1.56355	4.237435
ENSMUSG00000036395	0.03346795	0.483757	0.2538775	0.05381645	0.10301755	0.01841585	0.0152743	16.164	0.4662645	0.01328085	0	2.406215	0.2205413	0.08004255	0.01951415	1.691983	0.0767265
ENSMUSG00000047045	5.896205	4.61095	3.124575	2.471545	13.2896	2.69854	4.87751	2.29154	10.63722	8.932795	1.0083515	9.01798	4.547915	3.474945	4.878515	1.397545	7.81579
ENSMUSG00000050641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.8999	0
ENSMUSG00000036398	4.11736	16.78565	11.487	9.755585	7.99971	11.56915	7.394345	9.03205	6.67293	5.31537	5.335175	6.60218	5.77346	6.082895	11.7512	63.57235	7.657085
ENSMUSG00000047044	7.9016	17.5345	5.375965	3.241975	4.6634	1.354105	2.086965	1.850575	4.121345	12.38975	1.52812	2.97784	3.91323	2.87332	3.57646	11.5735	4.84209
ENSMUSG00000035067	0.1027375	1.86601	5.317735	1.326255	0.447418	0.1000723	0	0.07617165	0.267045	0.0240065	0.0213427	0.0526251	0.6328115	0.03896475	0.0408023	0.9981465	0
ENSMUSG00000035069	0.9211185	1.482465	1.64573	0.9395625	3.28038	3.221665	4.07178	2.301625	2.063125	2.95109	1.08057	2.644895	1.7776	3.51143	2.4437	0.5480025	5.241475
ENSMUSG00000050640	0.080028	3.886335	5.56254	6.65733	0.316084	0.661132	0.06372875	2.40045	1.259	0.211689	0.0604397	0.900477	3.657455	0.357346	0.983363	0.655155	1.689065
ENSMUSG00000051977	0.654404	0.7013785	0.780284	0.430972	0.590442	0.5915715	1.73352	1.64022	0.727611	0.3555955	1.47027	0.9150905	0.510514	1.877135	1.82425	1.48545	0.7828885
ENSMUSG00000050645	0	0	0.069976	0	0	0.085546	0	3.22562	0	0	0	0	0	0	0	96.8522	0.248181
ENSMUSG00000047040	0.2011713	0.08013985	0.1357325	0	0.0198015	0.2137885	44.30825	32.0436	0.1924581	1.197925	0.1858785	26.8316	0	0.1773555	0.0923885	0.503621	0.3614365
ENSMUSG00000099917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01986665	0	0
ENSMUSG00000062638	0	0	0	0	0	0	59.2674	0	0	0	0	0	0	0	0.09965725	0.1593185	0.12921055
ENSMUSG00000061306	6.68491	7.05577	4.19935	3.2962975	12.83025	5.61209985	8.42505	15.39745	7.64686	6.59928	12.9696	4.4875625	4.0796283	10.92385	3.5668425	2.69961	4.44926615
ENSMUSG00000023070	1.005548	0.2775115	0	0.04924485	0.0863549	1.10929875	0.7817805	1.232745	0.23777545	34.1775	195.126	0.172111	0	0.08892045	0.0220213	0	0.0619665
ENSMUSG00000023073	0.1514585	0	0	0	0	0	8.51747	4.432955	0	0	0.866837	0	0	0.0249593	0	1.47765	0.0538635
ENSMUSG00000051980	0	0.0080539	0.01170975	0.1455935	0.0539297	0	0.0183711	2.437695	0.1246045	0	0	0.0199164	0.11567335	0	0.0152896	0.0770385	0.18928815
ENSMUSG00000023072	4.97638	3.885865	1.527535	1.67459	5.018665	1.49544	1.77444	3.16992	3.775165	3.445005	0.9047845	2.086325	2.666235	1.526015	2.45425	11.46055	2.921265
ENSMUSG00000048330	0.10407015	2.8141167	12.5239	3.81238	0.1696845	0.2776395	0.1514635	0.098931925	0.48214675	0.161521925	0.0717108	0.272285	5.687595	0.0763047	0.0199901	1.725805	0.31690125
ENSMUSG00000023075	2.378715	8.89298	4.55898	5.72201	5.198645	1.30589	5.935395	2.032085	4.31392	4.27032	1.0359945	2.44927	4.13549	5.12158	3.933915	8.308575	7.235245
ENSMUSG00000023074	1.23065	7.727935	1.939915	1.79852	6.04782	1.73863	3.843295	1.63741	4.179445	6.91695	0.6825815	1.30718	2.91526	13.5677	0.786542	1.0577505	2.820615
ENSMUSG00000048332	2.313585	9.006455	26.5617	4.415955	15.79545	10.450065	2.76231	4.60774	12.72105	0.870876	1.983025	24.0192	11.51105	6.76973	3.205205	2.13733	2.1005
ENSMUSG00000023079	0.41000075	2.0909082	0.97944745	0.51068158	1.1443874	0.40099675	1.58615563	0.3220716	2.58740795	0.66739327	0.466967675	0.45213275	1.7445766	0.221914485	0.214018335	2.318715	2.1242765
ENSMUSG00000023078	0	0	0	0	0.0940715	0.088454	3.64368	0.08907045	0	0.105302	0.418661	0.3847245	0.135403	0.0634761	31.9224	0	0.3273225
ENSMUSG00000048337	0	0.0190842	0.0144512	0	0.01417215	0.01766665	0.01448875	0	0	0	0	0	0	0.0521815	0	0	0
ENSMUSG00000074627	0.035654	0.0528525	0.102407	0.0575262	0.06288855	7.23105E-08	0.0160080818	0.00750315	0.05457145	0.0142169582	0.02244955	0.0088173828	0.1364205	0.03093445	0.0509857	21.83545	0.0817379
ENSMUSG00000036381	0.5863685	0.573281	1.42947	0.7579175	0.7713625	0.622522	1.82306	0.56176527	0.3778505	0.99576925	0.2691775	1.18446927	1.1521815	0.520687	1.7398015	0.7705965	1.653345
ENSMUSG00000047039	0	0	0	0	0	0	0	0	0.02009595	0	0	0	0	0	0	0	0
ENSMUSG00000051989	15.4451	22.2684	7.351155	4.279095	19.2191	39.59495	11.3215	19.76795	14.27405	17.8337	14.06835	14.23215	7.86693	8.10987	22.98605	4.86478	14.9586
ENSMUSG00000035051	2.215445	5.54495265	1.65574375	2.0803925	1.7839074	0.88814826	1.341439	1.02147275	3.8179023	1.56118325	0.94567625	2.706305	4.19742	1.7940185	2.9939676	1.760075	2.66488025
ENSMUSG00000047037	3.845065	6.265715	6.858975	10.4385	0.978472	1.257375	0.562865	1.25327	2.52391	9.417615	0.2622275	3.30655	3.22715	0.8836015	0.292913	0.522814	0.5652275
ENSMUSG00000047036	3.712745	22.7514	18.37235	12.8227	11.24255	7.13004	7.56152	5.656455	19.53465	7.9954	6.68938	6.48223	16.95005	6.111655	4.85454	5.48306	11.5255
ENSMUSG00000047034	0.0402934	0	0.0380895	0.01789275	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051984	0.1990495	0.10213705	0.067181	0.02528265	0.609542	1.930385	0.17148105	0.461825	0.0674478	0.1559645	1.272612	0.4357585	0.1203195	0.16655785	0.4694095	0.178074	0.7705395
ENSMUSG00000047033	0.062451	0.5497115	0.9210325	1.012925	0.13082955	0.0996675	0.0098648	0.0555163	0.3250515	0	0.04719165	0.12617795	1.45423	0.0336459	0.1203611	0.2499405	0.0348963
ENSMUSG00000047031	0	0	0	0	0	0	0	0	0	0.0510995	0	0	0	0	0	0	0
ENSMUSG00000035057	0	0	0.0425706	0	0	0	0	0	0	0	0	0	0	0	0	17.73155	0
ENSMUSG00000050650	0	0	0	0	0	0	0	0	0.03505475	0	0	0	0	0	0	0	0
ENSMUSG00000074622	4.399055	2.773125	0.3057685	1.71909	1.67231	1.774435	13.42245	2.612175	8.16664	0.8690035	9.70875	0.548742	1.77194	0.2416375	4.47741	0.805865	3.447135
ENSMUSG00000047030	1.44101	3.617115	8.44126	4.82756	2.711325	0.9780675	5.676215	1.97575	1.91212	2.237495	0.9580485	1.62598	3.8502	3.075555	2.923655	1.70885	3.629155
ENSMUSG00000074623	0.1092665	0.066212	0	0	2.029995	1.57586	0.2791115	0.165072	0.308567	1.14527	1.281675	0.0831285	0	0	0.131138	0	0.1778215
ENSMUSG00000074625	0.0304449	0.16211655	0	0.01172495	0.01331175	0	0	0.01275125	0.07490865	0	0	0.2219755	0.258866	0	0	0	0
ENSMUSG00000050654	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435784	0	0.374375	0
ENSMUSG00000062649	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03090625	0.03236375	0	0
ENSMUSG00000024391	1.188178	1.3225785	0.1816314	0.066447	0.419425	0.2377945	0.11730535	13.960945	1.419161	117.37225	34.4528	0.2938575	0.25673	2.998195	0.0987777	0	0.122718
ENSMUSG00000049670	0.23583245	22.14125	4.374415	10.159625	2.66046	0.318254	0.1682855	2.108435	4.550955	0.9883045	0.1680495	0.809398	5.42945	0.1525622	0.03889105	17.371	0.6442955
ENSMUSG00000024395	0.4873705	0.2566945	1.321665	1.0420645	0.871272	19.3917	2.899	10.06852	0.1279295	0	16.5943	13.49395	1.71159	11.4095	0.4610135	2.83701	0.225325
ENSMUSG00000049672	1.367205	4.694945	2.18247	2.004965	2.273335	1.22061	1.353548	1.08882	3.044935	2.54524	0.5777315	2.361295	2.174615	2.72622	1.60189	0.1430777	2.515915
ENSMUSG00000023064	0.084264	17.5572	0.5155355	0.5419875	0.55657	2.232615	1.520895	1.201955	0.4135755	0.02779385	0.04953715	0.2870335	0.214943	0.0904385	0.14383545	0	1.2789425
ENSMUSG00000024392	9.589795	23.83335	11.77815	11.0253	20.3284	9.71139	9.59655	8.101415	16.82075	9.21393	5.603235	8.967845	14.8218	15.0457	10.03056	63.05785	11.9578
ENSMUSG00000024393	24.89525	36.7206	21.82245	22.15715	31.46785	11.8708	13.20225	9.769165	33.08855	17.6151	7.22212	18.03255	28.69815	21.49115	29.65905	45.07715	27.8031
ENSMUSG00000049674	0	0	0	0	0	0.03524075	0.00594425	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023066	0.6515915	1.467825	0.547267	0.2775955	1.590655	0.345786	0.5159955	0.2527845	2.066	1.17172	0.09394385	0.6056505	1.1183315	0.484336	0.7781825	1.0808355	1.848615
ENSMUSG00000024399	15.4443	0.0331664	0.04848585	0.0669832	0.0246298	0.1245694	1.429095	0.2363755	0.171981	0.2756545	0.179356	2.159685	8.429705	0.0604575	167.4535	0	23.4475
ENSMUSG00000049676	0.3497975	0.351956	0.09506155	0.09666485	0.07585905	0.06687155	0.0235015	0.0543885	0.163638	0.045751	0.06871575	0.6239315	0.308678	0.9261305	0.2024435	23.56315	0.0491527
ENSMUSG00000063971	0	0	0.03045475	0	0	0	0.0189716	0	0.0413583	0.04516835	0	0.03267595	0	0.04591685	0	22.7604	0
ENSMUSG00000023068	3.494215	11.963345	7.70615	10.5823	6.27615	3.996235	14.764	36.3649	10.5622	10.72489	4.4985	4.058885	7.35175	13.07795	4.529085	4.169865	5.94138
ENSMUSG00000023067	3.97246	4.3428125	7.370005	2.8437453	3.3788915	3.7745675	56.345	1.94980325	2.84887	1.2001945	0.595328	5.41303515	10.8599	7.3259025	1.310665	1.266878	3.242715
ENSMUSG00000063972	0.0417013943	0.39580157	0.359008	0.462300415	0.339170835	0.076795973	0.678418965	0.182831565	0.242839955	0.472776725	0.73834625	0.59676485	0.3571145	2.0504604	0.0589601265	5.2828652	0.37644975
ENSMUSG00000061311	2.018735	0.0436681	0.119165	0.03362905	0.00404524	0	0.004135605	0	0.1131045	0.14439595	0	0.0091187	61.5399	0	0.02638575	0	226.5355
ENSMUSG00000024397	12.10403	0.8734345	0.772639	1.92938	0.993684	1.713317	3.38379	1.0351395	0.8172965	4.0558	3.62932	1.158752	2.936985	0.328547	28.503	86.67405	5.47185
ENSMUSG00000048347	0.0493984	0.8808915	1.45749	1.072085	0.279877	0.09762595	0.0900038	0.04104705	0.7618125	0.04695375	0.03966215	0.1376395	1.152145	0.0292562	0.03611985	0	0.23414
ENSMUSG00000061313	3.461715	4.924795	7.98287	6.507645	3.309695	1.70279	16.91535	2.352765	5.89164	2.7407	3.206585	2.4656	6.28076	9.41363	2.374125	1.5316	4.52031
ENSMUSG00000048349	0.239987	8.80387	0.02695965	0.0062562	0.01585526	0.0270697	0.05475765	0.0408444	0.06924495	0.0236345	0.0335357	0.011764295	0	0.06441835	0.05580155	0.2265375	0.1438095
ENSMUSG00000062647	0.4862825	1.27642	2.4690565	3.53396	0.985866	2.485155	0.608436	23.0706	1.0031035	3.310115	14.02474	9.178725	0.432014	0.3137765	10.49249	0.166295	0.5858785
ENSMUSG00000063975	0	0.0430066	0.11064645	0.0521486	0	0.002776425	0	0.223443	0.0181181	0	0.03020015	0.3216325	0.1507312	0.00268237	0.01365705	0.6731695	0.065503
ENSMUSG00000061315	20.265318	43.016969	10.297463	7.3729775	53.6228	36.48085	16.47767	18.5120385	28.224498	42.129614	10.484245	13.3270925	13.4465925	13.116535	38.911131	15.1642425	23.326488
ENSMUSG00000062646	0.5122365	0.5919725	0.815554	0.74388	0.9835475	0.8410615	2.451435	1.6971	0.651761	0.79393	1.932035	1.10626	1.786575	1.454045	1.3061	1.24014	2.688515
ENSMUSG00000036372	19.2248775	46.971953	9.8251555	12.4503325	53.893	62.02835	26.732195	48.51185	27.88795	39.251843	19.383822	12.2533227	16.36193	39.8288375	19.05592	60.3755	33.7732
ENSMUSG00000047026	0	0.0507896	0	0.02303385	0	0.01591325	0	0	0	0	0	0.0282371	0.2314155	0	0	0	0
ENSMUSG00000036371	18.33465	54.9023	13.728445	14.0816	40.6887	12.2079	17.76415	8.96272	37.27365	63.6111	5.191985	4.50373	18.1013	9.9614575	8.6013445	14.21455	11.2465605
